id,rol,sexo,edad,tipo,modelo
7879,PASAJERO/ACOMPAÑANTE,Femenino,33,AUTO (no se especifica si es particular o de alquiler),150
7880,CONDUCTOR,Femenino,63,AUTO PARTICULAR,ECO SPORT
7881,CONDUCTOR,Femenino,46,AUTO PARTICULAR,206
7882,CONDUCTOR,Masculino,35,AUTO PARTICULAR,POLO
7883,CONDUCTOR,Femenino,22,MOTO,125
7884,PASAJERO/ACOMPAÑANTE,Femenino,57,AUTO PARTICULAR,ESCORT
7884,PASAJERO/ACOMPAÑANTE,Masculino,91,TAXI/REMIS,CORSA
7885,CONDUCTOR,Masculino,62,CAMIONETA,SPRINTER
7886,CONDUCTOR,Masculino,50,TAXI/REMIS,SIENA
7887,PEATON,Masculino,37,SIN DATOS,
7888,CONDUCTOR,Masculino,25,MOTO,125
7889,PASAJERO/ACOMPAÑANTE,Femenino,38,TRANSPORTE PUBLICO,
7890,CONDUCTOR,Masculino,44,MOTO,XR
7891,CONDUCTOR,Masculino,31,MOTO,XR 125
7892,CONDUCTOR,Masculino,18,MOTO,100
7893,CONDUCTOR,Masculino,39,TAXI/REMIS,SIENA
7894,CONDUCTOR,Masculino,23,MOTO,CG TITAN
7894,CONDUCTOR,Masculino,23,MOTO,CG TITAN
7895,CONDUCTOR,Masculino,25,MOTO,NO HAY DATOS
7896,CICLISTA,Masculino,43,BICICLETA,NO HAY DATOS
7897,PEATON,Femenino,54,PEATON,
7898,PEATON,Femenino,76,PEATON,
7899,CICLISTA,Masculino,16,BICICLETA,NO HAY DATOS
7900,CICLISTA,Masculino,32,BICICLETA,NO HAY DATOS
7901,CONDUCTOR,Masculino,26,MOTO,TORNADO
7902,CONDUCTOR,Masculino,49,BICICLETA,RODADO 26
7903,PEATON,Masculino,19,PEATON,
7904,PEATON,Masculino,21,PEATON,
7905,PASAJERO/ ACOMPAÑANTE + PEATON,Masculino,30,PEATON,
7906,CONDUCTOR,Masculino,24,MOTO,ROUSER
7907,PEATON,Masculino,33,PEATON,
7908,CONDUCTOR,Femenino,35,MOTO,IBR 125
7909,CONDUCTOR,Femenino,60,AUTO PARTICULAR,SIENA
7909,CONDUCTOR,Femenino,60,AUTO PARTICULAR,SIENA
7910,CONDUCTOR,Masculino,27,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
7911,PEATON,Masculino,20,PEATON,
7912,CICLISTA,Masculino,21,BICICLETA,NO HAY DATOS
7913,CICLISTA,Masculino,40,MOTO,MIRAGE
7914,PASAJERO/ACOMPAÑANTE,Femenino,50,AUTO PARTICULAR,CORSA
7915,PASAJERO/ ACOMPAÑANTE + PEATON,Femenino,25,PEATON,
7916,CONDUCTOR + PEATON,Masculino,35,PEATON,
7917,PEATON,Femenino,68,PEATON,
7918,PEATON,Masculino,22,PEATON,
7919,CONDUCTOR,Masculino,27,MOTO,YBR 125
7920,CONDUCTOR,Masculino,17,MOTO,XR 150
7920,PASAJERO/ACOMPAÑANTE,Femenino,13,AUTO PARTICULAR,C3
7921,PASAJERO/ACOMPAÑANTE,Femenino,52,AUTO PARTICULAR,FOX
7922,CONDUCTOR,Femenino,34,AUTO PARTICULAR,AVEO
7923,CONDUCTOR,Masculino,28,MOTO,RX 150
7924,CICLISTA,Masculino,26,BICICLETA,TODO TERRENO
7925,PEATON,Femenino,36,PEATON,
7926,CONDUCTOR,Femenino,56,MOTO,150
7927,CONDUCTOR,Masculino,46,MOTO,650
7928,PASAJERO/ACOMPAÑANTE,Masculino,35,TAXI/REMIS,BORA
7929,PASAJERO/ACOMPAÑANTE,Femenino,34,AUTO PARTICULAR,PALIO
7930,PEATON,Masculino,38,PEATON,
7931,CONDUCTOR,Masculino,21,MOTO,ZB 125
7932,PEATON,Femenino,68,PEATON,
7933,PEATON,Masculino,60,PEATON,
7934,PEATON,Femenino,26,PEATON,
7935,PEATON,Femenino,53,PEATON,
7936,CONDUCTOR,Masculino,24,MOTO,CG TITAN
7937,PASAJERO/ACOMPAÑANTE,Femenino,3,TRANSPORTE PUBLICO,
7938,CONDUCTOR,Masculino,28,AUTO PARTICULAR,206
7939,CONDUCTOR,Masculino,34,MOTO,STYLE
7940,PEATON,Femenino,76,PEATON,
7941,PEATON,Masculino,20,PEATON,
7942,PEATON,Femenino,33,PEATON,
7943,CONDUCTOR,Masculino,50,AUTO PARTICULAR,SPACE
7944,PEATON,Masculino,43,PEATON,
7945,PEATON,Femenino,47,PEATON,
7946,PASAJERO/ACOMPAÑANTE,Masculino,27,MOTO,NO HAY DATOS
7947,CONDUCTOR,Masculino,67,AUTO (no se especifica si es particular o de alquiler),FUN
7948,PASAJERO/ACOMPAÑANTE,Masculino,39,SIN DATOS,
7948,PASAJERO/ACOMPAÑANTE,Masculino,39,TRANSPORTE PUBLICO,
7949,CICLISTA,Masculino,27,BICICLETA,NO HAY DATOS
7950,CONDUCTOR,Masculino,29,AUTO PARTICULAR,BORA
7951,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
7952,PEATON,Masculino,38,PEATON,
7953,PASAJERO/ACOMPAÑANTE,Femenino,20,TRANSPORTE PUBLICO,
7954,CONDUCTOR,Masculino,35,AUTO PARTICULAR,504
7955,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
7956,PASAJERO/ACOMPAÑANTE,Masculino,2,AUTO PARTICULAR,POLO
7956,PEATON,No hay datos,999,PEATON,
7957,PASAJERO/ACOMPAÑANTE,Masculino,52,SIN DATOS,
7957,PASAJERO/ACOMPAÑANTE,Masculino,52,SIN DATOS,
7958,CONDUCTOR,Femenino,30,MOTO,IBR
7959,CONDUCTOR,Masculino,32,AUTO (no se especifica si es particular o de alquiler),FOCUS
7960,CONDUCTOR,Masculino,27,AUTO PARTICULAR,FOCUS
7961,CONDUCTOR,Masculino,52,MOTO,ER6N
7962,CONDUCTOR,Masculino,40,MOTO,CG  125
7963,PEATON,Masculino,55,PEATON,
7964,PEATON,Femenino,24,PEATON,
7965,CONDUCTOR,Masculino,31,MOTO,ZTT
7966,CONDUCTOR,Masculino,30,AUTO PARTICULAR,PALIO
7967,CONDUCTOR,Masculino,31,MOTO,XTZ
7968,CONDUCTOR,Masculino,28,MOTO,900
7969,PEATON,Femenino,42,PEATON,
7970,CICLISTA,Masculino,24,BICICLETA,NO HAY DATOS
7971,CONDUCTOR,Masculino,27,MOTO,YBR 125
7972,PEATON,Masculino,24,PEATON,
7973,CONDUCTOR,Masculino,36,MOTO,NO HAY DATOS
7974,CONDUCTOR,Masculino,37,MOTO,110
7975,PEATON,Masculino,6,SIN DATOS,
7976,PEATON,Femenino,76,PEATON,
7977,CONDUCTOR,Masculino,18,MOTO,200 CC
7978,PEATON,Femenino,69,SIN DATOS,
7979,PEATON,Femenino,90,SIN DATOS,
7980,CONDUCTOR,Masculino,22,MOTO,INVICTA
7981,PASAJERO/ACOMPAÑANTE,Femenino,65,SIN DATOS,
7982,CONDUCTOR,Masculino,20,MOTO,XR
7982,CONDUCTOR,Masculino,28,MOTO,CG TITAN
7983,PEATON,Femenino,77,PEATON,
7984,CONDUCTOR,Masculino,21,MOTO,YBR 125
7985,PEATON,Femenino,62,PEATON,
7986,PASAJERO/ACOMPAÑANTE,Masculino,55,AUTO PARTICULAR,ECO SPORT
7986,PASAJERO/ACOMPAÑANTE,Masculino,73,AUTO PARTICULAR,AGILE
7986,PASAJERO/ACOMPAÑANTE,Masculino,41,AUTO PARTICULAR,AGILE
7986,NO HAY DATOS,No hay datos,999,SIN DATOS,
7986,NO HAY DATOS,No hay datos,999,SIN DATOS,
7987,PASAJERO/ACOMPAÑANTE,Femenino,36,MOTO,R 150
7987,CONDUCTOR,Masculino,22,MOTO,R 150
7988,CONDUCTOR,Masculino,24,AUTO PARTICULAR,FOX
7989,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
7990,PASAJERO/ACOMPAÑANTE,Femenino,36,TRANSPORTE PUBLICO,
7991,CONDUCTOR,Masculino,38,MOTO,STORM
7992,PASAJERO/ACOMPAÑANTE,Femenino,74,CAMIONETA,ECO SPORT
7992,PASAJERO/ACOMPAÑANTE,Femenino,27,CAMIONETA,ECO SPORT
7992,PASAJERO/ACOMPAÑANTE,Femenino,74,CAMIONETA,ECO SPORT
7992,PASAJERO/ACOMPAÑANTE,Femenino,27,CAMIONETA,ECO SPORT
7993,CICLISTA,Masculino,24,BICICLETA,NO HAY DATOS
7994,CICLISTA,Masculino,31,BICICLETA,NO HAY DATOS
7994,CICLISTA,Masculino,31,BICICLETA,NO HAY DATOS
7995,CONDUCTOR,Masculino,20,MOTO,125
7996,PASAJERO/ACOMPAÑANTE,Femenino,56,TRANSPORTE PUBLICO,
7997,CONDUCTOR,Masculino,33,MOTO,TDM 900
7998,CONDUCTOR,Masculino,30,MOTO,YBR 125
7999,PASAJERO/ACOMPAÑANTE,Femenino,49,SIN DATOS,
8000,PEATON,Masculino,26,BICICLETA,NO HAY DATOS
8001,PEATON,Masculino,60,PEATON,
8002,CONDUCTOR,Masculino,35,MOTO,125
8003,CONDUCTOR,Femenino,64,AUTO PARTICULAR,FALCON
8004,CONDUCTOR,Masculino,31,MOTO,WAVE
8005,CONDUCTOR,Masculino,20,MOTO,150
8006,CONDUCTOR,Femenino,36,BICICLETA,NO HAY DATOS
8007,CONDUCTOR,Masculino,44,MOTO,YBR 125
8008,PASAJERO/ACOMPAÑANTE,Masculino,28,SIN DATOS,
8009,CONDUCTOR,Masculino,40,AUTO PARTICULAR,COROLLA
8009,CONDUCTOR,Masculino,40,AUTO PARTICULAR,NO HAY DATOS
8010,CONDUCTOR,Masculino,37,CAMION,1400
8011,PEATON,Masculino,40,PEATON,
8011,PEATON,Masculino,40,PEATON,
8012,PASAJERO/ACOMPAÑANTE,Femenino,36,MOTO,YBR 125
8013,CONDUCTOR,Femenino,34,AUTO PARTICULAR,CLIO
8013,CONDUCTOR,Masculino,33,MOTO,TWISTER
8013,CONDUCTOR,Femenino,34,AUTO PARTICULAR,CLIO
8013,CONDUCTOR,Masculino,33,MOTO,TWISTER
8014,PASAJERO/ACOMPAÑANTE,Femenino,24,TRANSPORTE PUBLICO,
8015,PEATON,Masculino,49,PEATON,
8016,CONDUCTOR,Femenino,48,AUTO PARTICULAR,307
8016,CONDUCTOR,Femenino,48,AUTO PARTICULAR,307
8017,PEATON,Masculino,85,PEATON,
8018,CONDUCTOR,Masculino,23,MOTO,XR
8019,CONDUCTOR,Masculino,34,MOTO,CG TITAN
8020,CONDUCTOR,Masculino,67,MOTO,CUSTOM
8021,CONDUCTOR,Masculino,999,MOTO,NO HAY DATOS
8021,CICLISTA,Femenino,40,BICICLETA,NO HAY DATOS
8022,CONDUCTOR,Masculino,25,MOTO,NO HAY DATOS
8023,CONDUCTOR,Masculino,33,MOTO,125
8024,CONDUCTOR,Femenino,64,AUTO PARTICULAR,FALCON
8025,CONDUCTOR,Masculino,38,AUTO PARTICULAR,MEGANE
8026,CONDUCTOR,Masculino,24,MOTO,150
8027,CONDUCTOR,Femenino,35,AUTO PARTICULAR,SURAN
8028,CONDUCTOR,Masculino,51,MOTO,FZ
8028,CONDUCTOR,Masculino,51,MOTO,FZ
8029,CONDUCTOR,Masculino,58,MOTO,CG  150 CC
8030,PASAJERO/ACOMPAÑANTE,Femenino,31,MOTO,TORNADO
8030,PASAJERO/ACOMPAÑANTE,Femenino,31,MOTO,TORNADO
8031,PEATON,Femenino,32,PEATON,
8031,PEATON,Femenino,32,PEATON,
8032,CONDUCTOR,Masculino,49,TAXI/REMIS,CORSA
8033,CONDUCTOR,Masculino,24,MOTO,STORM
8034,CONDUCTOR,Masculino,25,MOTO,125
8035,CONDUCTOR,Masculino,19,MOTO,NO HAY DATOS
8036,CONDUCTOR,Masculino,40,AUTO PARTICULAR,SURAN
8037,PEATON,Femenino,93,PEATON,
8038,PEATON,Masculino,27,PEATON,
8039,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
8040,PASAJERO/ACOMPAÑANTE,Masculino,19,TRANSPORTE PUBLICO,
8040,PASAJERO/ACOMPAÑANTE,Masculino,29,TRANSPORTE PUBLICO,
8040,CONDUCTOR,Masculino,46,TRANSPORTE PUBLICO,
8041,CONDUCTOR,Masculino,33,MOTO,BS 110
8042,CONDUCTOR,Femenino,20,BICICLETA,NO HAY DATOS
8043,CONDUCTOR,Masculino,39,AUTO (no se especifica si es particular o de alquiler),SIENA
8044,PEATON,Masculino,11,PEATON,
8045,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
8046,CONDUCTOR,Masculino,32,MOTO,EN 125
8047,CONDUCTOR,Femenino,41,CAMIONETA,HILUX
8048,CONDUCTOR,Masculino,43,AUTO PARTICULAR,AMAROK
8049,CONDUCTOR,Masculino,33,MOTO,NO HAY DATOS
8050,CONDUCTOR,Masculino,25,AUTO PARTICULAR,19
8051,CONDUCTOR,Masculino,29,MOTO,XR 125
8052,PASAJERO/ACOMPAÑANTE,Masculino,19,MOTO,CG  150 CC
8053,PEATON,Masculino,29,MOTO,NO HAY DATOS
8054,PEATON,Masculino,51,PEATON,
8055,PASAJERO/ACOMPAÑANTE,Masculino,7,MOTO,CG TITAN
8055,PASAJERO/ACOMPAÑANTE,Masculino,7,MOTO,CG TITAN
8056,CONDUCTOR,Masculino,25,MOTO,125
8056,CONDUCTOR,Masculino,63,CAMIONETA,ECO SPORT
8057,PEATON,Masculino,41,PEATON,
8058,PASAJERO/ACOMPAÑANTE,Masculino,35,TRANSPORTE PUBLICO,
8059,PEATON,Femenino,56,PEATON,
8060,PASAJERO/ACOMPAÑANTE,Masculino,80,SIN DATOS,
8061,PASAJERO/ACOMPAÑANTE,Femenino,32,SIN DATOS,
8061,PASAJERO/ACOMPAÑANTE,Femenino,32,SIN DATOS,
8062,CICLISTA,Masculino,28,BICICLETA,NO HAY DATOS
8063,CONDUCTOR,Masculino,18,MOTO,LD 118
8064,CONDUCTOR,Masculino,25,MOTO,125
8065,PASAJERO/ACOMPAÑANTE,Femenino,58,TRANSPORTE PUBLICO,
8066,PASAJERO/ACOMPAÑANTE,Femenino,54,SIN DATOS,
8067,CICLISTA,Femenino,20,BICICLETA,NO HAY DATOS
8068,CONDUCTOR,Femenino,38,AUTO PARTICULAR,GOL
8069,CONDUCTOR,Masculino,26,MOTO,RX 150
8070,CONDUCTOR,Masculino,59,MOTO,TDM 900
8071,CONDUCTOR,Masculino,20,AUTO PARTICULAR,GOL
8072,CONDUCTOR,Masculino,38,MOTO,GOL POWER
8073,CONDUCTOR,Masculino,39,MOTO,CG TITAN
8074,CONDUCTOR,Femenino,48,AUTO PARTICULAR,VOYAGE
8075,CICLISTA,Femenino,24,BICICLETA,NO HAY DATOS
8076,CONDUCTOR,Masculino,38,MOTO,125 CC
8077,CONDUCTOR,Masculino,23,MOTO,900
8078,CONDUCTOR,Femenino,24,AUTO PARTICULAR,ESCORT
8078,CONDUCTOR,Femenino,24,AUTO PARTICULAR,ESCORT
8079,PASAJERO/ACOMPAÑANTE,Femenino,33,AUTO PARTICULAR,KANGOO
8079,PASAJERO/ACOMPAÑANTE,Femenino,38,TRANSPORTE PUBLICO,
8080,CONDUCTOR,Masculino,25,AUTO PARTICULAR,19
8081,CONDUCTOR,Masculino,43,AUTO PARTICULAR,PALIO
8081,PASAJERO/ACOMPAÑANTE,Femenino,26,AUTO PARTICULAR,PALIO
8081,PASAJERO/ACOMPAÑANTE,Femenino,25,TRANSPORTE PUBLICO,
8081,PASAJERO/ACOMPAÑANTE,Masculino,27,TRANSPORTE PUBLICO,
8082,CONDUCTOR,Masculino,50,AUTO PARTICULAR,504
8083,CONDUCTOR,Masculino,21,MOTO,CG TITAN
8084,CONDUCTOR,Femenino,25,AUTO PARTICULAR,KA
8085,CONDUCTOR,Masculino,26,MOTO,CG 250
8086,CICLISTA,Masculino,35,BICICLETA,NO HAY DATOS
8087,CONDUCTOR,Masculino,33,MOTO,NO HAY DATOS
8088,CONDUCTOR,Masculino,43,AUTO PARTICULAR,ESCORT
8089,CONDUCTOR,Femenino,30,MOTO,FUN
8090,CONDUCTOR,Masculino,24,MOTO,150
8091,CONDUCTOR,Masculino,33,MOTO,1100 CC
8092,CONDUCTOR,Masculino,64,MOTO,GN 150
8093,PEATON,Masculino,30,PEATON,
8094,CICLISTA,Masculino,36,BICICLETA,NO HAY DATOS
8095,CONDUCTOR,Femenino,43,AUTO PARTICULAR,CORSA
8095,CONDUCTOR,Femenino,35,CAMIONETA,ECO SPORT
8096,CONDUCTOR,Masculino,19,MOTO,110
8097,CICLISTA,Masculino,43,SIN DATOS,
8098,CONDUCTOR,Masculino,20,AUTO PARTICULAR,505
8098,CONDUCTOR,Masculino,20,AUTO PARTICULAR,505
8099,PASAJERO/ACOMPAÑANTE,Femenino,72,TRANSPORTE PUBLICO,
8100,CONDUCTOR,Masculino,28,MOTO,SAPUCAI 125
8101,PEATON,Femenino,21,PEATON,
8102,CICLISTA,Masculino,32,BICICLETA,NO HAY DATOS
8102,CICLISTA + PEATON,Masculino,32,PEATON,
8103,CONDUCTOR,Masculino,19,MOTO,150
8103,CONDUCTOR,Masculino,19,MOTO,150
8104,PEATON,Femenino,55,PEATON,
8104,PEATON,Femenino,55,PEATON,
8105,CONDUCTOR,Masculino,20,MOTO,FZ
8106,CONDUCTOR,Masculino,33,MOTO,FZ 16
8107,CONDUCTOR,Masculino,35,AUTO PARTICULAR,CIVIC
8108,CONDUCTOR,Femenino,25,MOTO,NO HAY DATOS
8109,CONDUCTOR,Masculino,24,MOTO,XR
8109,CONDUCTOR,Masculino,24,MOTO,XR
8110,PASAJERO/ACOMPAÑANTE,Femenino,44,SIN DATOS,
8110,PASAJERO/ACOMPAÑANTE,Femenino,7,SIN DATOS,
8110,PASAJERO/ACOMPAÑANTE,Femenino,7,SIN DATOS,
8110,PASAJERO/ACOMPAÑANTE,Femenino,44,SIN DATOS,
8110,PASAJERO/ACOMPAÑANTE,Femenino,7,SIN DATOS,
8110,PASAJERO/ACOMPAÑANTE,Femenino,7,SIN DATOS,
8111,CONDUCTOR,Masculino,34,CAMIONETA,KANGOO
8111,CONDUCTOR,Masculino,34,CAMIONETA,KANGOO
8112,CICLISTA,Masculino,28,BICICLETA,NO HAY DATOS
8113,CONDUCTOR,Femenino,37,MOTO,BIZ 125
8114,CONDUCTOR,Masculino,24,MOTO,NO HAY DATOS
8115,CONDUCTOR,Masculino,44,AUTO PARTICULAR,GOL TREND
8116,CONDUCTOR,Masculino,42,CAMION,ECO SPORT
8116,CONDUCTOR,Masculino,21,MOTO,CX 150
8117,CONDUCTOR,Masculino,24,MOTO,CG TITAN 125
8118,CONDUCTOR,Femenino,75,MOTO,R 1
8119,CONDUCTOR,Femenino,29,MOTO,GSL 150
8120,CICLISTA,Masculino,32,BICICLETA,NO HAY DATOS
8121,CONDUCTOR,Masculino,36,AUTO PARTICULAR,VECTRA
8122,PASAJERO/ACOMPAÑANTE,Masculino,9,AUTO PARTICULAR,NO HAY DATOS
8123,PASAJERO/ACOMPAÑANTE,Femenino,27,TRANSPORTE PUBLICO,
8124,CONDUCTOR,Masculino,40,TAXI/REMIS,Logan
8125,PEATON,Femenino,44,PEATON,
8126,CONDUCTOR,Masculino,51,MOTO,CG  125
8126,CONDUCTOR,Masculino,51,MOTO,CG  125
8127,CONDUCTOR,Masculino,22,MOTO,RX 125
8128,CONDUCTOR,Masculino,27,AUTO PARTICULAR,CORSA
8129,PASAJERO/ACOMPAÑANTE,Masculino,30,MOTO,FZ
8130,CONDUCTOR,Masculino,52,AUTO PARTICULAR,UNO
8131,PEATON,Femenino,52,PEATON,
8132,CONDUCTOR,Masculino,20,TAXI/REMIS,KA
8133,CONDUCTOR,Femenino,33,CAMION,NO HAY DATOS
8134,CICLISTA,Masculino,34,BICICLETA,NO HAY DATOS
8135,PASAJERO/ACOMPAÑANTE,Femenino,85,AUTO PARTICULAR,HILUX
8136,CONDUCTOR,Masculino,27,AUTO PARTICULAR,ECO SPORT
8137,CONDUCTOR + CICLISTA,Masculino,72,BICICLETA,RODADO 26
8138,PASAJERO/ACOMPAÑANTE,Femenino,27,MOTO,CG TITAN
8138,PASAJERO/ACOMPAÑANTE,Femenino,27,MOTO,CG TITAN
8139,PASAJERO/ACOMPAÑANTE,Masculino,39,AUTO PARTICULAR,FOCUS
8139,CONDUCTOR,Femenino,30,AUTO PARTICULAR,FOCUS
8140,PEATON,Femenino,59,PEATON,
8141,CONDUCTOR,Masculino,24,MOTO,150
8142,CONDUCTOR,Masculino,38,AUTO PARTICULAR,Logan
8143,CONDUCTOR,Masculino,18,MOTO,CG  150 TITAN
8144,CONDUCTOR,Masculino,32,MOTO,YBR 125
8145,CONDUCTOR,Masculino,24,MOTO,FZ 150
8146,CONDUCTOR,Femenino,36,BICICLETA,MONTAIN BIKE
8147,PASAJERO/ACOMPAÑANTE,Femenino,50,TRANSPORTE PUBLICO,
8148,CONDUCTOR,Masculino,24,MOTO,ZB110
8149,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
8150,CONDUCTOR,Masculino,48,AUTO PARTICULAR,CORSA
8151,CONDUCTOR,Masculino,32,TAXI/REMIS,SIENA
8152,PEATON,Femenino,25,PEATON,
8153,CONDUCTOR,Femenino,32,AUTO PARTICULAR,SIENA
8154,CONDUCTOR,Masculino,21,MOTO,150
8155,PEATON,Masculino,22,PEATON,
8156,CONDUCTOR,Masculino,32,MOTO,YBR 125
8157,CONDUCTOR,Masculino,28,AUTO PARTICULAR,207
8158,PEATON,Femenino,69,PEATON,
8159,PEATON,Masculino,25,PEATON,
8160,CONDUCTOR + PEATON,Femenino,26,PEATON,
8161,CICLISTA,Femenino,33,BICICLETA,RODADO 26
8162,PASAJERO/ ACOMPAÑANTE + PEATON,Femenino,67,PEATON,
8163,PEATON,Femenino,5,PEATON,
8164,CONDUCTOR,Masculino,77,AUTO PARTICULAR,206
8165,CONDUCTOR,Masculino,24,MOTO,110
8166,CONDUCTOR,Masculino,41,MOTO,FZ 16
8167,PEATON,Masculino,41,PEATON,
8168,CONDUCTOR,Masculino,27,MOTO,110
8169,PEATON,Femenino,59,PEATON,
8170,CONDUCTOR,Femenino,54,AUTO PARTICULAR,CIVIC
8171,CONDUCTOR,Masculino,30,BICICLETA,NO HAY DATOS
8172,CONDUCTOR,Masculino,30,MOTO,ZB110
8173,PASAJERO/ ACOMPAÑANTE + PEATON,Masculino,61,PEATON,
8174,CONDUCTOR,Masculino,40,MOTO,STYLE 150
8175,CONDUCTOR,Masculino,24,MOTO,220
8176,CONDUCTOR,Masculino,34,TAXI/REMIS,Logan
8177,CONDUCTOR,Masculino,64,MOTO,NO HAY DATOS
8178,PEATON,Femenino,41,PEATON,
8179,PASAJERO/ACOMPAÑANTE,Femenino,64,SIN DATOS,
8180,CONDUCTOR,Masculino,23,AUTO PARTICULAR,GOL
8181,PEATON,Femenino,75,PEATON,
8182,PASAJERO/ACOMPAÑANTE,Masculino,61,TRANSPORTE PUBLICO,
8182,PASAJERO/ACOMPAÑANTE,Masculino,33,TRANSPORTE PUBLICO,
8182,PASAJERO/ACOMPAÑANTE,Masculino,22,TRANSPORTE PUBLICO,
8182,PASAJERO/ACOMPAÑANTE,Femenino,34,TRANSPORTE PUBLICO,
8183,CONDUCTOR,Masculino,34,MOTO,CG  150 CC
8184,CONDUCTOR,Masculino,28,AUTO PARTICULAR,307
8185,CONDUCTOR,Masculino,52,MOTO,YBR 125
8186,CONDUCTOR,Femenino,37,AUTO PARTICULAR,PALIO
8187,PEATON,Masculino,2,PEATON,
8188,PASAJERO/ACOMPAÑANTE,Femenino,25,MOTO,FZ 16
8189,PEATON,Masculino,38,PEATON,
8190,CONDUCTOR,Masculino,37,AUTO PARTICULAR,CHEROKEE
8191,CICLISTA,Femenino,23,BICICLETA,NO HAY DATOS
8192,PEATON,Femenino,50,PEATON,
8193,CONDUCTOR,Masculino,19,MOTO,YBR
8194,PEATON,Masculino,86,PEATON,
8195,PASAJERO/ACOMPAÑANTE,Femenino,41,MOTO,WAVE EUROMOT
8196,CONDUCTOR,Masculino,25,MOTO,INVICTA
8197,CONDUCTOR,Masculino,25,MOTO,NO HAY DATOS
8198,CONDUCTOR,Masculino,17,MOTO,110
8198,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
8199,CICLISTA,Masculino,26,TAXI/REMIS,SURAN
8200,CONDUCTOR,Masculino,27,MOTO,WAVE
8201,PEATON,Femenino,3,PEATON,
8202,PASAJERO/ACOMPAÑANTE,Femenino,68,AUTO PARTICULAR,GOL
8202,PASAJERO/ACOMPAÑANTE,Femenino,68,AUTO PARTICULAR,GOL
8202,PASAJERO/ACOMPAÑANTE,Femenino,34,AUTO PARTICULAR,GOL
8202,PASAJERO/ACOMPAÑANTE,Femenino,34,AUTO PARTICULAR,GOL
8203,CONDUCTOR,Masculino,24,MOTO,YBR
8204,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
8205,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
8206,CONDUCTOR,Masculino,31,MOTO,YBR 125
8207,PEATON,Masculino,32,PEATON,
8208,CONDUCTOR,Masculino,9,TAXI/REMIS,AVEO
8209,CONDUCTOR,Femenino,63,AUTO PARTICULAR,FOCUS
8209,CONDUCTOR,Femenino,63,AUTO PARTICULAR,FOCUS
8210,PEATON,Femenino,53,PEATON,
8211,CONDUCTOR,Masculino,47,AUTO PARTICULAR,GOL
8212,PEATON,Masculino,60,PEATON,
8213,CONDUCTOR,Masculino,35,MOTO,Z 600
8214,CONDUCTOR,Masculino,49,MOTO,125
8215,CONDUCTOR,Masculino,42,AUTO PARTICULAR,608
8216,CONDUCTOR,Masculino,24,MOTO,125
8217,CONDUCTOR,Masculino,52,MOTO,150
8218,CONDUCTOR,Masculino,36,MOTO,CG TITAN
8219,CONDUCTOR,Femenino,24,MOTO,110
8220,CONDUCTOR,Masculino,53,TRANSPORTE DE CARGAS / GRUA,F 4000
8220,CONDUCTOR,Masculino,35,AUTO PARTICULAR,ACCORD
8221,PEATON,Masculino,30,PEATON,
8222,CONDUCTOR,Masculino,50,AUTO PARTICULAR,BORA
8223,CONDUCTOR,Masculino,26,MOTO,MOTARD
8223,CICLISTA,Masculino,75,BICICLETA,NO HAY DATOS
8224,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
8225,CONDUCTOR,Masculino,56,MOTO,125
8226,CONDUCTOR,Masculino,60,TRANSPORTE PUBLICO,
8226,CONDUCTOR,Masculino,65,TRANSPORTE PUBLICO,
8227,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
8228,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
8229,CONDUCTOR,Masculino,26,AUTO PARTICULAR,9
8230,CONDUCTOR,Masculino,27,MOTO,CG  150 CC
8231,CONDUCTOR,Masculino,36,MOTO,150
8232,CICLISTA,Masculino,42,BICICLETA,MONTAIN BIKE
8233,CONDUCTOR,Masculino,29,MOTO,250
8234,CONDUCTOR,Masculino,36,AUTO PARTICULAR,CLIO
8235,CONDUCTOR,Masculino,23,MOTO,150
8236,CONDUCTOR,Femenino,26,AUTO PARTICULAR,CORSA
8237,CONDUCTOR,Masculino,45,MOTO,NO HAY DATOS
8238,CONDUCTOR,Masculino,26,AUTO PARTICULAR,GOL
8239,CONDUCTOR,Masculino,27,UTILITARIO,FOCUS
8239,NO HAY DATOS,No hay datos,999,SIN DATOS,
8240,PASAJERO/ACOMPAÑANTE,Masculino,21,TAXI/REMIS,Logan
8240,PASAJERO/ACOMPAÑANTE,Masculino,21,TAXI/REMIS,Logan
8240,PASAJERO/ACOMPAÑANTE,Masculino,21,TAXI/REMIS,Logan
8241,PEATON,Masculino,44,PEATON,
8242,CONDUCTOR,Femenino,28,AUTO PARTICULAR,C3
